sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,log_e_minus_c_csds,z_pred,z_residual
135,1.0901748427712308,-0.9123290617014851,-0.29325628556543515,0.8629056841609347,0.0246983920861813,0.0437604781658963,0.49720027578736037,1.916784358806346,1.9233995483173316,-0.0066151895109856085
136,3.3415476532571797,1.7105515164147285,-0.7521139110609986,-0.9482312393325256,-0.1753568969278759,-0.09754091600892105,0.232076877047141,-1.2964957421902865,-1.208092628631135,-0.08840311355915142
137,-1.0348919048659917,0.8289519874317917,-2.086131746749122,0.3924850146196778,0.49454534395215066,0.46474940818121313,-0.506919687501512,-0.8481256050604908,-0.9446954668107639,0.09656986175027304
138,0.5089242304755397,0.15249938124698909,-1.055776147470325,0.38451766614599375,0.046503191375287245,0.1484136740779427,0.4807409553827449,0.4320105459237915,0.45382475739441025,-0.02181421147061874
139,4.334891273967915,1.4138619988855794,-0.27722020381499013,-0.9017118001366454,-0.7287034416468514,-0.48263291195600405,0.18842912672851,0.038851684591951936,0.02197992924363268,0.016871755348319258
140,-1.5685482120703922,-0.7876414588741341,-0.5872325190644526,-0.7161062095325482,0.35769356201569236,-0.29871191298878064,-0.07902998663408468,0.6806860189800326,0.59049575900824,0.09019025997179253
141,0.29321162939434936,0.5457538437117885,-1.4413451358416722,0.45907860087705854,0.12945885594616455,0.28600083643211205,0.3380575947417056,0.24631468502843695,0.12177853902168079,0.12453614600675617
142,3.305276586675622,1.124656665829684,-0.17237262359353125,-0.3165512014133839,-0.8965135142439231,-0.4452998052567575,0.012200905992007061,0.884421745475382,0.5099035398841496,0.3745182055912324
143,-1.281411831617707,-0.47561129345502445,-1.0162464053968363,0.3867964990809603,-0.26220106323259884,-0.41587130019816354,-0.006705479065949315,1.8230139085544779,1.937495805294187,-0.11448189673970921
144,0.8542525992700734,-0.8980657950831789,-0.316425069971995,0.6828148757146391,0.07804935688347442,0.023301416892184804,0.4797098289115586,1.7324336497922264,1.7812964700278158,-0.04886282023558941
145,3.0522495424745024,2.348696202106034,-1.13176253493873,-0.875996902728478,0.054672355875482616,0.09724461411815678,-0.019771178443033086,-1.7078613486420964,-1.5906673984459199,-0.11719395019617651
146,-0.9989119671587774,-1.0470605915596303,-0.5393159736902814,0.7175987899787208,-0.38434140815463286,-0.5309633369571869,-0.015722075679600996,3.3562218737728173,3.2765608371135437,0.0796610366592736
147,-0.1485511347268769,0.794484286779666,-1.421057575487295,-0.03502420930625705,0.516391177628271,0.4712519806878169,0.030197484953270286,-1.5809709530476217,-1.49832150454053,-0.08264944850709166
148,3.4733044520964067,1.5522918834891895,-0.5493718402259029,-0.7371754125688812,-0.5079319246433043,-0.2787325903807076,0.1704950398040714,-0.37407656940919776,-0.41424386106538114,0.04016729165618338
149,-1.2906640077222804,-1.3057415491778732,-0.19578988513480602,-0.3931533414233689,0.20290148997767232,-0.4543966720014804,-0.014153096848834151,2.444616091589232,2.3758011579076133,0.06881493368161884
150,1.1839130478075088,-1.1755258647590834,-0.02415746236764085,0.5449390073799812,0.29465384432334063,0.10342824249980971,0.4872797714246339,1.696872527337408,1.694868382270656,0.002004145066751839
151,4.730963865550458,0.05435122183218205,0.4034107732414313,-0.21128665843766475,-0.5154980330955623,-0.29307579154816327,0.396833027376227,1.0301733580963455,1.0754460843131282,-0.04527272621678269
