u_r_mm,delta_peak_mm,tau_peak_MPa_csds,tau_r_MPa,d_csds,tau_p_div_u_r,d_pred,Best_Model_Name,Best_Model_Degree
5.4273477292671775,0.88,5.477,2.848434309388562,11.6545172386138,1.0091485331711973,18.626494073090488,Model_147_deg2,2
1.7885577744175924,0.29,3.214,1.959240530267265,5.94873324311999,1.7969785745649585,2.1991909954312154,Model_147_deg2,2
2.7136738646335887,0.44,3.179,1.959240530267265,5.822995088811631,1.1714745981198598,8.533320729735651,Model_147_deg2,2
2.7136738646335887,0.44,5.856,2.848434309388562,13.139359297289314,2.1579601278986784,8.286694965747415,Model_147_deg2,2
2.590325052604789,0.42,4.293,1.959240530267265,10.103502878345669,1.6573209588823723,8.25968475249247,Model_147_deg2,2
1.6652089623887931,0.27,1.816,0.6555920235894309,4.99596556846492,1.090553822983809,3.8204859603212755,Model_147_deg2,2
3.392092330791986,0.55,3.752,1.3488617496840016,10.348266553301816,1.106101967196153,11.299537293289841,Model_147_deg2,2
7.400928721727968,1.2,0.0307,0.0217962758401608,0.0486171675853816,0.0041481280463990435,-0.5369022896952576,Model_147_deg2,2
12.334881202879949,2.0,0.131,0.0508579769603752,0.344386405973365,0.010620288744200805,-3.0822992492854695,Model_147_deg2,2
11.101393082591954,1.8,0.046,0.0145308505601072,0.1367379572450948,0.004143624107152137,-2.6532898944910848,Model_147_deg2,2
4.625580451079981,0.75,0.055,0.0153092991217785,0.1748236568431902,0.011890399611827873,1.0268143709354076,Model_147_deg2,2
5.612370947310377,0.91,0.041,0.0153092991217785,0.1104746856350472,0.007305290470803338,0.4681505649992612,Model_147_deg2,2
11.533113924692753,1.87,0.046,0.0153092991217785,0.1327773504888432,0.0039885151833549985,-2.9231941529223207,Model_147_deg2,2
13.383346105124744,2.17,0.042,0.0153092991217785,0.1148672965647978,0.003138228636552811,-4.133870306921626,Model_147_deg2,2
8.942788872087963,1.45,1.14,0.7935883525311068,1.844695714389715,0.12747701151238658,3.028053497871115,Model_147_deg2,2
11.101393082591954,1.8,3.8,2.3726672172613705,6.873786646011853,0.34229938276474176,12.435461073907703,Model_147_deg2,2
6.784184661583972,1.1,1.23,0.5909609098097346,2.7859609573962865,0.1813040271390283,4.445666106988368,Model_147_deg2,2
4.625580451079981,0.75,0.94,0.7727950359050375,1.247954429578691,0.2032177388203309,4.237522565246056,Model_147_deg2,2
8.017672781871967,1.3,3.7,1.9806931592524069,7.687433215751687,0.4614805443751377,13.238508409698236,Model_147_deg2,2
9.25116090215996,1.5,2.94,0.5553062574145964,11.123585210138952,0.3177979532615814,9.924081187372405,Model_147_deg2,2
10.484649022447956,1.7,1.47,1.1106125148291928,2.1678936482955633,0.14020497938010942,3.498596656640645,Model_147_deg2,2
10.484649022447956,1.7,7.35,2.2212250296583855,22.381601780078316,0.701024896900547,26.240740787990646,Model_147_deg2,2
0.6167440601439975,0.1,0.08,0.0796743371481683,0.080483435478867,0.1297134503108495,2.6619619299774575,Model_147_deg2,2
7.400928721727968,1.2,0.024,0.0202072594216368,0.0308724056592388,0.0032428362577712386,-0.5635633562680713,Model_147_deg2,2
6.784184661583972,1.1,0.025,0.0202072594216368,0.0339263343000876,0.0036850412020127702,-0.21995456500164678,Model_147_deg2,2
7.709300751799968,1.25,0.047,0.0398371685740841,0.0599181190992916,0.006096532164609927,-0.6440928141188085,Model_147_deg2,2
7.400928721727968,1.2,0.05,0.0398371685740841,0.0691035642872409,0.006755908870356748,-0.46012810402116777,Model_147_deg2,2
9.86790496230396,1.6,0.093,0.0796743371481683,0.1168485947456786,0.009424492874147658,-1.7090026525693727,Model_147_deg2,2
15.418601503599936,2.5,0.1,0.0796743371481683,0.1382071285744905,0.006485672515542476,-5.275138104295738,Model_147_deg2,2
11.101393082591954,1.8,0.233,0.1991858428704208,0.2936108391225939,0.020988356890574957,-1.8865399058042733,Model_147_deg2,2
24.669762405759897,4.0,0.251,0.1991858428704208,0.3486439411004653,0.01017439875875726,-11.837100071790164,Model_147_deg2,2
6.96920787962717,1.13,0.045,0.0153092991217785,0.1282508091124622,0.0064569748495445015,-0.2420290627661359,Model_147_deg2,2
10.731346646505555,1.74,0.033,0.0153092991217785,0.0767360582718792,0.003075103347886519,-2.4778228568880927,Model_147_deg2,2
13.136648481067144,2.13,0.035,0.0153092991217785,0.084918211890545,0.002664302089718154,-4.000155643089947,Model_147_deg2,2
21.58604210503991,3.5,0.026,0.0153092991217785,0.0497004643595224,0.0012044820386007456,-10.222111494487411,Model_147_deg2,2
6.96920787962717,1.13,0.055,0.0153092991217785,0.1748236568427627,0.007891858149443279,-0.2024975015857997,Model_147_deg2,2
7.524277533756768,1.22,0.039,0.0153092991217785,0.101798731133,0.0051832218874212415,-0.5725370189517438,Model_147_deg2,2
8.942788872087963,1.45,0.034,0.0153092991217785,0.0808043277475788,0.003801945957386969,-1.4019695883859509,Model_147_deg2,2
13.383346105124744,2.17,0.028,0.0153092991217785,0.057144907312032,0.0020921524243685406,-4.191941909426966,Model_147_deg2,2
3.700464360863984,0.6,0.062,0.0153092991217785,0.2089408325663659,0.016754653998484734,1.5066451280753919,Model_147_deg2,2
4.317208421007981,0.7,0.05,0.0153092991217785,0.1511865819416263,0.01158155806346871,1.1619721000108711,Model_147_deg2,2
5.550696541295977,0.9,0.034,0.0153092991217785,0.0808043132698056,0.006125357375790117,0.47338133328008425,Model_147_deg2,2
11.101393082591954,1.8,0.027,0.0153092991217785,0.0533920928536075,0.0024321271933284284,-2.7312837300974344,Model_147_deg2,2
6.96920787962717,1.13,0.043,0.0153092991217785,0.1192948488319123,0.006169998189564745,-0.24993675595526632,Model_147_deg2,2
8.449393623972766,1.37,0.041,0.0153092991217785,0.110474685629328,0.004852419217832874,-1.0881423522656721,Model_147_deg2,2
10.299625804404757,1.67,0.032,0.0153092991217785,0.0727151531655665,0.003106908989481426,-2.218002879942098,Model_147_deg2,2
17.947252150190327,2.91,0.03,0.0153092991217785,0.0648230709457182,0.0016715650813253803,-7.388044362782249,Model_147_deg2,2
5.550696541295977,0.9,0.037,0.0153092991217785,0.0932763980537016,0.006665830085418655,0.48493455800589214,Model_147_deg2,2
6.475812631511974,1.05,0.032,0.0153092991217785,0.0727151532900571,0.004941464773746648,-0.025229512359750572,Model_147_deg2,2
7.09255669165597,1.15,0.028,0.0153092991217785,0.0571449073080459,0.003947800661634551,-0.3770277897205201,Model_147_deg2,2
8.634416842015963,1.4,0.024,0.0153092991217785,0.0425135141995001,0.0027795739352324904,-1.263262783224711,Model_147_deg2,2
4.625580451079981,0.75,0.028,0.0153092991217785,0.0571449073061767,0.006053294347839644,0.9256442313498647,Model_147_deg2,2
7.09255669165597,1.15,0.026,0.0153092991217785,0.0497004644407819,0.0036658149000892257,-0.384953410333587,Model_147_deg2,2
6.784184661583972,1.1,0.024,0.0153092991217785,0.0425135132532064,0.0035376395539322594,-0.22389967894936014,Model_147_deg2,2
7.400928721727968,1.2,0.022,0.0153092991217785,0.0356134086242683,0.0029725999029569686,-0.5715227713954238,Model_147_deg2,2
